Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SCHOTTLAND YMCA SCHOTTLAND S 1,2300 West Jefferson Road,South Parking Border,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.087853,-77.545485,06/25/2025,346780,2025-06-25 02:30:35,,,,05/24/2024,J1772
ELEC,Remington Gardens - Building 7,184 Remington Ave,,Syracuse,NY,13210,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,43.015150,-76.132970,06/26/2025,354009,2025-06-26 02:50:13,,,,08/27/2024,J1772
ELEC,GGMC Parking 350 W 43rd Street Garage - Tesla Destination,350 West 43rd St,,New York,NY,10036,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.758586,-73.991341,07/01/2024,115109,2025-02-12 00:16:32,P,,,01/21/2016,J1772 TESLA
ELEC,Keeler Honda,1111 Troy-Schenectady Road,,Latham,NY,12110,,888-998-2546,E,,Public,24 hours daily,,,,2,,Blink Network,https://blinkcharging.com,GPS,42.767611,-73.814293,06/26/2025,389750,2025-06-26 00:36:22,,,,04/10/2025,J1772COMBO
ELEC,Village Green Apartments - 500 A,100 Village Blvd S.,,Baldwinsville,NY,13027,,1-833-611-5965,E,,Public,24 hours daily,,,8,,,VIALYNK,https://www.lynkwell.com,GPS,43.129870,-76.311160,06/26/2025,334485,2025-06-26 02:49:43,,,,05/02/2024,J1772
ELEC,PICOTTE 11 CORPORATE 2,11 Corporate Woods Blvd,Behind building 11 east side of parking garage.,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.683434,-73.766780,06/25/2025,180636,2025-06-25 01:30:53,,,,01/27/2021,J1772
ELEC,OSSINING TOWN LOUIS ENGEL,Louis Engel Park (Waterfront Park) 161-185 We,In parking lot,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.156094,-73.869640,06/26/2025,162297,2025-06-26 01:06:49,,,,06/12/2020,J1772
ELEC,Clemson Bros Brewery - Tesla Destination,22 Cottage St,,Middletown,NY,10940,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.447217,-74.415744,07/01/2024,114975,2025-02-12 00:16:32,P,,,07/18/2018,TESLA
ELEC,ZEGS RESTAURANT PIZZA,185 Fairfield Dr,Parking Lot,Brewster,NY,10509,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.455145,-73.540193,06/25/2025,333609,2025-06-25 01:39:31,,,,04/26/2024,J1772
ELEC,1441 Richmond Ave,1441 Richmond Ave,,Staten Island,NY,10314,,877-455-3833,E,,Public,24 hours daily,,,,2,,eVgo Network,https://www.evgo.com,GPS,40.611600,-74.156400,06/25/2025,383911,2025-06-25 23:59:51,,,,02/11/2025,CHADEMO J1772COMBO
ELEC,HAMILTON EDU CAMPUS SAFETY 1,Campus Safety Office,"Charges for use of station will begin on August 12th, 2024. $0.20 Kwh for the first 4 hours. An idling fee of $5.00 will be charged over the 5th hour and every hour after.",Clinton,NY,13323,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.051196,-75.408482,06/25/2025,349132,2025-06-25 02:32:16,,,,06/25/2024,J1772
ELEC,NYC FLEET DPROCBRZAC_1_L3,625 Father Capodanno Blvd,Unavailable during special events. Please consult Ocean Breeze Athletic Complex's website for more information and hours of operation.,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.582970,-74.075270,06/25/2025,184949,2025-06-25 01:38:50,,,,02/13/2021,CHADEMO J1772COMBO
ELEC,ULSTER COUNTY UCAT 1,1 Danny Circle,Front Parking Lot,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.917861,-74.016960,06/25/2025,322887,2025-06-25 02:23:43,,,,12/16/2023,J1772
ELEC,ORANGEEV MCC,38 Seward Ave,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.454111,-74.437516,06/25/2025,261364,2025-06-25 02:14:52,,,,05/25/2023,J1772
ELEC,The Residences at Lexington Hills,1000 Cherry Hill Rd.,,Cohoes,NY,12047,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.764770,-73.721940,06/26/2025,223271,2025-06-26 02:49:19,,,,03/01/2022,J1772
ELEC,1 Generoso Pope Place,1 Generoso Pope Place,,Tuckahoe,NY,10707,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.950426,-73.828158,06/26/2025,238291,2025-06-26 00:08:35,,,,11/21/2022,J1772
ELEC,LIVEWELL GROUP 301 ELKIN CT,301 Elkin Ct,Between Bldgs 300 and 400,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.607437,-73.850940,06/25/2025,165396,2025-06-25 01:31:30,,,,08/22/2020,J1772
ELEC,Bruno's Bakery and Restaurant Forest Ave - Tesla Destination,676 Forest Ave,,Staten Island,NY,10310,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.629216,-74.111537,07/01/2024,150541,2025-02-12 00:16:32,P,,,08/28/2019,TESLA
ELEC,CORTLAND HOSPIT GCMC 2 RIGHT,Homer Avenue,North Parking Border Station 2 (Left),Cortland,NY,13045,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.609993,-76.186976,06/25/2025,355500,2025-06-25 02:35:16,,,,09/12/2024,J1772
ELEC,Custer Observatory - Tesla Destination,1115 Main Bayview Rd,,Southold,NY,11971,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.051979,-72.434844,07/01/2024,152628,2025-02-12 00:16:32,P,,,10/11/2019,TESLA
ELEC,TOWN OF GEDDES TOWN OF GEDDES,1000 Woods Rd,,Solvay,NY,13209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.060593,-76.211740,06/25/2025,250653,2025-06-25 02:02:32,,,,01/12/2023,J1772
ELEC,Bical Auto Mall - Bical Auto Mall DCFC,2859 Flatbush Ave,,Brooklyn,NY,11234,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,2,,EVOKE,https://evokesystems.com,GPS,40.601815,-73.912651,10/11/2024,356982,2025-02-12 00:16:32,P,,,08/30/2023,J1772COMBO
ELEC,Clifton Park-Halfmoon Library,475 Moe Road,,Clifton Park,NY,12065,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.857930,-73.792830,06/26/2025,324790,2025-06-26 02:48:30,,,,06/06/2023,J1772
ELEC,The Gem Lab,4098 W Henrietta Rd,,Rochester,NY,14623,,1-888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.070512,-77.644850,06/26/2025,333829,2025-06-26 02:57:10,,,,06/19/2023,J1772
ELEC,William Henry Miller Inn - Tesla Destination,303 N Aurora St,,Ithaca,NY,14850,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.441678,-76.495340,07/01/2024,114959,2025-02-12 00:16:32,P,,,03/08/2016,TESLA
ELEC,BRENNAN GMC STATION 2,383 State Route 3,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.696214,-73.486265,06/25/2025,347398,2025-06-25 02:25:33,,,,06/05/2024,J1772
ELEC,LOCKS PLAZA LOCK PLAZA,1 Locks Plaza,In front of Lockport Municipal Building,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.169320,-78.695433,06/26/2025,162160,2025-06-26 01:11:33,,,,06/12/2020,J1772
ELEC,Village of Cherry Valley,2 Genesee St,Located near Village Park entrance,Cherry Valley,NY,13320,,607-264-3791,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.797294,-74.758022,01/10/2023,104135,2023-02-14 15:54:11,P,,,10/04/2018,J1772
ELEC,G & M REALTY 2 STATION 2,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745401,-73.946148,06/25/2025,223833,2025-06-25 02:01:51,,,,07/21/2022,J1772
ELEC,MONROE COUNTY HIGHLAND N1,171 Reservoir Ave Monroe County Parks Office,Parking Lot South of Parks Office at 171 Reservoir Avenue,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.130964,-77.608429,06/25/2025,319716,2025-06-25 02:22:23,,,,11/14/2023,J1772
ELEC,518 EYES LLC STATION 2,9 Gleason Rd,Right unit on rear of building,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.890084,-73.924167,06/25/2025,191764,2025-06-25 01:43:45,,,,07/03/2021,J1772
ELEC,Fairport Junction Public Parking Lot,9 Liftbridge Ln East,,Fairport,NY,14450,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,https://www.evconnect.com,GPS,43.102590,-77.441123,06/26/2025,152215,2025-06-26 01:48:28,,,,12/27/2019,J1772
ELEC,CORNELL STATION10,Ellis Hollow Road,booth field,East Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.436479,-76.454523,06/25/2025,326300,2025-06-25 02:22:18,,,,01/23/2024,J1772
ELEC,LBM BURKE STATION 3,360 Burke Mdws Dr,,Cazenovia,NY,13035,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.934448,-75.841125,06/25/2025,387634,2025-06-25 02:42:43,,,,03/12/2025,J1772
ELEC,STONY BROOK UNV ENGINEERING,Engineering Dr,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.912355,-73.125968,06/26/2025,169335,2025-06-26 00:48:13,,,,11/19/2020,J1772
ELEC,SWTCH Energy Inc.,108 Crosby Blvd,,Old Forge,NY,13420,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com,GPS,43.710098,-74.973396,,341777,2024-05-08 15:49:07,P,,,03/14/2024,J1772
ELEC,Country Glenn Apartments Building 2153,2155 Bedell Rd,,Grand Island,NY,14072,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,43.036940,-78.972810,06/26/2025,334527,2025-06-26 02:48:16,,,,05/02/2024,J1772
ELEC,MARKET 32 EV STORE 040 EV1,677 Glen St,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.324765,-73.666053,06/25/2025,234471,2025-06-25 01:32:39,,,,10/15/2022,J1772
ELEC,Massena Municipal Parking,25 Andrews St,,Massena,NY,13662,,315-769-5431,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.931766,-74.893994,05/09/2024,227094,2025-02-12 00:16:32,P,,,08/29/2022,J1772
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766736,-73.951891,07/01/2024,115149,2025-02-12 00:16:32,P,,,10/17/2018,J1772 TESLA
ELEC,TOWNE HYUNDAI 3A,3525 Southwestern Blvd,"North side, right charger",Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.788209,-78.759475,06/25/2025,225169,2025-06-25 02:02:33,,,,08/09/2022,CHADEMO J1772COMBO
ELEC,305 East 80th Street,305 East 80th Street,,New York,NY,10075,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,40.773970,-73.953900,06/26/2025,223292,2025-06-26 02:48:23,,,,04/25/2022,J1772
ELEC,Bob Johnson Chevrolet Greece,1271 W Ridge Rd,,Rochester,NY,14615,,1-888-717-4544,E,,Public,24 hours daily,,,1,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.203542,-77.661702,06/26/2025,347369,2025-06-26 02:57:13,,,,06/04/2024,J1772 J1772COMBO
ELEC,U OF R GOERGEN CENTER,730 Library Rd,At service entrance on Library Rd.,Rochester,NY,14627,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.129952,-77.629051,06/26/2025,162266,2025-06-26 01:08:50,,,,06/12/2020,J1772
ELEC,Hudson Valley Towne Center - Tesla Supercharger,18 Westage Drive,,Fishkill,NY,12524,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.526740,-73.894490,07/01/2024,154792,2025-05-06 21:07:47,P,,,03/27/2020,TESLA
ELEC,UHS WMC UNITED HEALTH,40 Arch St,,Johnson City,NY,13790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.114000,-75.957310,06/25/2025,195825,2025-06-25 01:38:25,,,,09/11/2021,J1772
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330 E 39th St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746851,-73.972901,07/01/2024,115098,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,ANTHEM-ELEVANCE STATION-1,15 Plaza Dr,parking area,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.768783,-73.758536,06/25/2025,226578,2025-06-25 01:28:19,,,,08/26/2022,J1772
ELEC,MILTON NY SUZANNES EV1,13 Woodthrush Court,Suzannes Playground,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.042968,-73.855013,06/25/2025,323434,2025-06-25 02:23:36,,,,12/23/2023,J1772
ELEC,HAMILTON EDU ROOT 1,153 College Hill Road,"Charges for use of station will begin on August 12th, 2024. $0.20 Kwh for the first 4 hours. An idling fee of $5.00 will be charged over the 5th hour and every hour after.",Kirkland,NY,13323,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.046654,-75.407864,06/25/2025,349047,2025-06-25 02:32:12,,,,06/22/2024,J1772
ELEC,125 Victory Hwy - Tesla Supercharger,125 Victory Hwy,,Painted Post,NY,14870,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,42.170757,-77.108063,07/01/2024,102338,2025-05-06 21:07:47,P,,,07/23/2018,TESLA
ELEC,Harris Whalen Park,2126 Penfield Rd,,Penfield,NY,14526,,585-340-8655,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.132564,-77.446543,04/14/2024,226509,2025-02-12 00:16:32,P,,,08/24/2022,J1772
ELEC,RTS RTS ORLEANS,225 W Academy St,Effective June 11th - RGRTA to start charging $0.25 cents per kWh.  By front entrance of RTS Orleans building,Albion,NY,14411,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.239445,-78.198180,06/25/2025,154334,2025-06-25 01:27:35,,,,03/06/2020,J1772
ELEC,ARTPARK ARTPARK 3,450 South 4th Street,,Lewiston,NY,14092,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.166484,-79.045740,06/25/2025,346712,2025-06-25 02:30:50,,,,05/23/2024,J1772
ELEC,HABBERSTAD BMW BAY SHORE 01,596 Sunrise Hwy,,Bay Shore,NY,11706,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.726925,-73.283143,06/26/2025,162462,2025-06-26 00:48:02,,,,06/12/2020,J1772
ELEC,SUNY Schenectady - Center for Science and Technology,78 Washington Ave,,Schenectady,NY,12305,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.815670,-73.950150,06/26/2025,223106,2025-06-26 02:48:02,,,,10/28/2021,J1772
ELEC,G and R Auto Services,70-14 Garfield Ave,,Woodside,NY,11377,,949-945-2000,E,,Public,24 hours daily,,,2,,,EVGATEWAY,https://evgateway.com,GPS,40.737016,-73.893688,06/26/2025,376479,2025-06-26 03:06:45,,,,01/28/2025,J1772
ELEC,STRONG MUSEUM STRONG L1 #4,1 Manhattan Square Dr,Please note: This is a paid garage. Full parking rate is $10 if not visiting the museum. Parking as a museum guest is $7. Station is at Level 1 of the parking garage,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.151898,-77.600937,06/26/2025,146983,2025-06-26 01:20:42,,,,10/16/2019,J1772
ELEC,QUICKLEES#32 Q PORTER RD 3,6025 Porter Rd,NW Parking Area,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.107326,-78.994530,06/25/2025,325073,2025-06-25 02:25:00,,,,01/11/2024,CHADEMO J1772COMBO
ELEC,Quik Park 808 Garage LLC - Tesla Destination,808 Columbus Ave,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.793877,-73.967498,07/01/2024,115188,2025-02-12 00:16:32,P,,,11/20/2015,J1772 TESLA
ELEC,30 Bay 29th Street,30 Bay 29th St,,Brooklyn,NY,11214,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,10,,,LOOP,https://loopglobal.com,GPS,40.601850,-73.995520,,399677,2025-06-18 15:58:18,P,,,06/27/2023,J1772
ELEC,Fairfield Inn & Suites Utica,71 North Genesee Street,,Utica,NY,13502,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.107157,-75.222175,06/26/2025,383884,2025-06-26 02:57:38,,,,02/08/2025,J1772
ELEC,iPark 400 E 85th St - Tesla Destination,400 E 85th St,,Manhattan,NY,10028,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775953,-73.949738,07/01/2024,122489,2025-02-12 00:16:32,P,,,01/17/2019,TESLA
ELEC,VASSAR COLLEGE BARTLETT CNTR 6,Raymond Avenue,Vassar College North Parking Lot,Vassar College,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.690684,-73.897094,06/25/2025,388282,2025-06-25 02:45:29,,,,03/22/2025,J1772
ELEC,Normanside Country Club,150 Salisbury Rd,,Delmar,NY,12054,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,42.638570,-73.820810,06/26/2025,189528,2025-06-26 02:48:42,,,,08/10/2020,J1772
ELEC,c/o The Maidstone - Tesla Destination,207 Main St,,East Hampton,NY,11937,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.955375,-72.193718,07/01/2024,168650,2025-02-12 00:16:32,P,,,11/03/2020,J1772 TESLA
ELEC,FAYETTVL LIBRAY ORCHARD 1,288 Orchard St,,Fayetteville,NY,13066,,888-758-4389,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.026026,-76.007024,06/25/2025,194157,2025-06-25 01:44:21,,,,08/21/2021,J1772
ELEC,31-99 33rd St,31-99 33rd St,,Astoria,NY,11106,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.761412,-73.923755,06/26/2025,193926,2025-06-26 02:14:27,,,,08/14/2021,J1772
ELEC,6. South Garage EVP 2,737 Albany-Shaker Rd,,Albany,NY,12211,,866-816-7584,E,,Public,24 hours daily,,,17,,,EV Connect,https://www.evconnect.com,GPS,42.745803,-73.810125,06/26/2025,396321,2025-06-26 01:53:14,,,,05/24/2025,J1772
ELEC,Town of Penfield - Library,1985 Baird Rd,,Penfield,NY,14526,,585-340-8720,E,,Public,6am-9pm daily,,,1,,,Non-Networked,,200-9,43.137476,-77.465214,03/08/2023,49941,2024-01-31 22:07:01,LG,,,04/01/2012,J1772
ELEC,TIOGA HOTEL CASINO 2,NY-17,,Nichols,NY,13812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.024254,-76.410740,06/26/2025,180147,2025-06-26 01:04:11,,,,01/27/2021,J1772
ELEC,CANDLE PARK-NO1,3607 NY-434,"Parking Area, North Border, NO. 1 Charger",Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.097810,-75.985387,06/25/2025,221142,2025-06-25 01:59:51,,,,06/10/2022,J1772
ELEC,PANYNJ LGA E GARAGE W1,East Garage E End Rd LaGuardia Airport,"LGA East Garage, West End",New York,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.770752,-73.866327,06/26/2025,180166,2025-06-26 00:51:09,,,,01/27/2021,J1772
ELEC,540 WAVERLY 6,445 Grand Ave,,Brooklyn,NY,11238,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.682127,-73.961375,06/25/2025,389957,2025-06-25 02:24:38,,,,04/16/2025,J1772
ELEC,CDTA DEFREESTVILLE,649 Bloomingrove Dr,Back corner of park and ride lot,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.652680,-73.696239,06/26/2025,162302,2025-06-26 01:06:47,,,,06/12/2020,J1772
ELEC,MONROE COUNTY DURAND E1,1200 Kings Hwy N Durand Eastman Golf - Club H,Parking Lot West End at Durand Eastman Golf Course Club House,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.233265,-77.569110,06/25/2025,261522,2025-06-25 02:14:59,,,,05/27/2023,J1772
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 2,41 Civic Center Plaza,Financial Plaza parking deck on Civic Center Plaza,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.704765,-73.927376,06/26/2025,183105,2025-06-26 01:18:33,,,,01/27/2021,J1772
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,35-39 E 61st St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764617,-73.969764,07/01/2024,115111,2025-02-12 00:16:32,P,,,10/13/2016,J1772 TESLA
ELEC,WHDHIEXWEBSTER NORTH BORDER 1,860 Holt Road,North Parking Border Station 5 (Right),Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.217289,-77.444931,06/25/2025,353987,2025-06-25 02:35:13,,,,08/27/2024,J1772
ELEC,Montauk Yacht Club Resort & Marina - Tesla Destination,32 Star Island Rd,,Montauk,NY,11954,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.068775,-71.933361,07/01/2024,114980,2025-02-12 00:16:32,P,,,06/27/2014,TESLA
ELEC,War Cannon,2849 New York 9N,,Crown Point,NY,12928,,1-833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,43.955740,-73.432700,06/26/2025,223218,2025-06-26 02:49:12,,,,01/06/2022,J1772
ELEC,TAYLOR HOUSE LOT,384 Main St,,Aurora,NY,13026,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.754487,-76.702051,06/25/2025,190893,2025-06-25 01:40:05,,,,06/11/2021,J1772
